district_id,district_name,ac_id,ac_name,ps_id,ps_name,doc_type,source_url,local_path,status,error
1,COOCHBEHAR,1,Mekliganj,189,Hindi A. P. School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p189.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p189.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,190,Swidish Mission Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part190.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part190.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,182,Singha Para Special Cadre Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p182.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p182.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,191,Fulkadabri 1 No. Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part191.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part191.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,187,Indira Girls High School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p187.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p187.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,192,Fulkadabri 1 No. Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part192.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part192.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,188,Mekhliganj Higher Secondary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p188.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p188.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,193,Fulkadabri 2 No. Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part193.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part193.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,191,Fulkadabri 1 No. Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p191.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p191.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,194,Fulkadabri 2 No. Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part194.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part194.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,186,Uttarpara Kalipara Fifth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p186.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p186.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,195,Fulkadabri Special Cadre Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part195.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part195.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,185,Singha Para Special Cadre Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p185.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p185.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,196,Andaran Kharkharia A. P. School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part196.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part196.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,194,Fulkadabri 2 No. Govt. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p194.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p194.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,197,Swidish Mission Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part197.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part197.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,192,Fulkadabri 1 No. Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p192.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p192.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,198,Nalartari Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part198.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part198.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,2,Tarun S. S. K,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part2.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part2.pdf,dry-run,
1,COOCHBEHAR,1,Mekliganj,1,Chhat Dhulia Baldiahati Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part1.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part1.pdf,dry-run,
1,COOCHBEHAR,1,Mekliganj,3,142 Kamat Changrabandha Fifth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part3.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part3.pdf,dry-run,
1,COOCHBEHAR,1,Mekliganj,5,Alokjhari High School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part5.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part5.pdf,dry-run,
1,COOCHBEHAR,1,Mekliganj,4,Vivekananda S. S. K,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part4.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part4.pdf,dry-run,
1,COOCHBEHAR,1,Mekliganj,6,Alokjhari Netaji Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part6.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part6.pdf,dry-run,
